Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,rt,stimulus,key_press,test_part,correct_response,trial_type,trial_index,time_elapsed,internal_node_id,correct,success,browser_events,view_history,grid,target,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,correct_resp_button,resp_button,cumulative_RT,actual_triplet,triplet_type
1,1715075922043,07/05/2024 09:58:42,1715075928396,2,07/05/2024 11:58:48,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,,,,,,fullscreen,0,8916,0.0-0.0,,1,"[{""event"":""blur"",""trial"":0,""time"":3178},{""event"":""focus"",""trial"":0,""time"":4468},{""event"":""fullscreenenter"",""trial"":0,""time"":8099}]",,,,,,,,,,,,,,,
2,1715075970111,07/05/2024 09:59:30,1715075976512,2,07/05/2024 11:59:36,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,48107,,,,,instructions,1,57032,0.0-1.0,,,[],"[{""page_index"":0,""viewing_time"":38656},{""page_index"":1,""viewing_time"":9451}]",,,,,,,,,,,,,,
3,1715075973917,07/05/2024 09:59:33,1715075980332,2,07/05/2024 11:59:40,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,3806,"<h2>Now a short practice will start.</h2>
        <p>Please place your fingers in this position on the keyboard:</p>
        <img src=/task/752107/5/asset/keyboard.bmp height='10%'>
        <p><strong>If you are ready, press <strong>any</strong> key to start a practice!</strong></p>",76,,,html-keyboard-response,2,60852,0.0-2.0,,,[],,,,,,,,,,,,,,,
4,1715075974530,07/05/2024 09:59:34,1715075980952,2,07/05/2024 11:59:40,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,607,,76,,,serial-reaction-time,3,61472,0.0-3.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,1,1432,1,4,l,l,607,4,X
5,1715075975540,07/05/2024 09:59:35,1715075981945,2,07/05/2024 11:59:41,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,478,,83,,,serial-reaction-time,4,62465,0.0-14.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,2,1432,1,1,s,s,478,41,X
6,1715075976495,07/05/2024 09:59:36,1715075982876,2,07/05/2024 11:59:42,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,414,,83,,,serial-reaction-time,5,63396,0.0-25.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,3,1432,1,1,s,s,414,411,X
7,1715075977369,07/05/2024 09:59:37,1715075983786,2,07/05/2024 11:59:43,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,392,,83,,,serial-reaction-time,6,64305,0.0-36.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,4,1432,1,1,s,s,392,111,X
8,1715075978273,07/05/2024 09:59:38,1715075984691,2,07/05/2024 11:59:44,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,384,,76,,,serial-reaction-time,7,65211,0.0-47.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,5,1432,1,4,l,l,384,114,X
9,1715075979157,07/05/2024 09:59:39,1715075985580,2,07/05/2024 11:59:45,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,368,,70,,,serial-reaction-time,8,66099,0.0-58.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,6,1432,1,2,f,f,368,142,X
10,1715075980061,07/05/2024 09:59:40,1715075986475,2,07/05/2024 11:59:46,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,378,,83,,,serial-reaction-time,9,66995,0.0-69.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,7,1432,1,1,s,s,378,421,X
11,1715075980895,07/05/2024 09:59:40,1715075987310,2,07/05/2024 11:59:47,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,310,,70,,,serial-reaction-time,10,67830,0.0-80.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,8,1432,1,2,f,f,310,212,X
12,1715075981746,07/05/2024 09:59:41,1715075988165,2,07/05/2024 11:59:48,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,332,,76,,,serial-reaction-time,11,68685,0.0-91.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,9,1432,1,4,l,l,332,124,X
13,1715075982763,07/05/2024 09:59:42,1715075988946,2,07/05/2024 11:59:48,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,270,,74,,,serial-reaction-time,12,69466,0.0-102.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,10,1432,1,3,j,j,270,243,X
14,1715075983671,07/05/2024 09:59:43,1715075990089,2,07/05/2024 11:59:50,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,617,,70,,,serial-reaction-time,13,70609,0.0-113.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,11,1432,1,2,f,f,617,432,X
15,1715075984564,07/05/2024 09:59:44,1715075990986,2,07/05/2024 11:59:50,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,375,,70,,,serial-reaction-time,14,71506,0.0-124.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,12,1432,1,2,f,f,375,322,X
16,1715075985419,07/05/2024 09:59:45,1715075991833,2,07/05/2024 11:59:51,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,326,,70,,,serial-reaction-time,15,72353,0.0-135.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,13,1432,1,2,f,f,326,222,X
17,1715075986261,07/05/2024 09:59:46,1715075992682,2,07/05/2024 11:59:52,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,335,,76,,,serial-reaction-time,16,73202,0.0-146.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,14,1432,1,4,l,l,335,224,X
18,1715075987126,07/05/2024 09:59:47,1715075993540,2,07/05/2024 11:59:53,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,340,,76,,,serial-reaction-time,17,74060,0.0-157.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,15,1432,1,4,l,l,340,244,X
19,1715075987946,07/05/2024 09:59:47,1715075994363,2,07/05/2024 11:59:54,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,305,,76,,,serial-reaction-time,18,74883,0.0-168.0-0.0,,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,16,1432,1,3,j,l,305,443,X
20,1715075988190,07/05/2024 09:59:48,1715075994587,2,07/05/2024 11:59:54,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,211,,74,,,serial-reaction-time,19,75107,0.0-169.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,0,16,1432,1,3,j,j,516,443,X
21,1715075989108,07/05/2024 09:59:49,1715075995528,2,07/05/2024 11:59:55,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,421,,70,,,serial-reaction-time,20,76048,0.0-179.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,17,1432,1,2,f,f,421,432,X
22,1715075989909,07/05/2024 09:59:49,1715075996332,2,07/05/2024 11:59:56,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,288,,83,,,serial-reaction-time,21,76852,0.0-190.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,18,1432,1,1,s,s,288,321,X
23,1715075990912,07/05/2024 09:59:50,1715075997330,2,07/05/2024 11:59:57,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,486,,74,,,serial-reaction-time,22,77850,0.0-201.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,19,1432,1,3,j,j,486,213,X
24,1715075991736,07/05/2024 09:59:51,1715075998154,2,07/05/2024 11:59:58,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,310,,76,,,serial-reaction-time,23,78674,0.0-212.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,20,1432,1,4,l,l,310,134,X
25,1715075992608,07/05/2024 09:59:52,1715075999018,2,07/05/2024 11:59:59,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,339,,83,,,serial-reaction-time,24,79538,0.0-223.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,21,1432,1,1,s,s,339,341,X
26,1715075993470,07/05/2024 09:59:53,1715075999879,2,07/05/2024 11:59:59,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,337,,83,,,serial-reaction-time,25,80399,0.0-234.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,22,1432,1,1,s,s,337,411,X
27,1715075994475,07/05/2024 09:59:54,1715076000868,2,07/05/2024 12:00:00,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,473,,74,,,serial-reaction-time,26,81387,0.0-245.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,23,1432,1,3,j,j,473,113,X
28,1715075995275,07/05/2024 09:59:55,1715076001694,2,07/05/2024 12:00:01,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,298,,76,,,serial-reaction-time,27,82214,0.0-256.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,24,1432,1,4,l,l,298,134,X
29,1715075996245,07/05/2024 09:59:56,1715076002662,2,07/05/2024 12:00:02,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,448,,70,,,serial-reaction-time,28,83182,0.0-267.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,25,1432,1,2,f,f,448,342,X
30,1715075997099,07/05/2024 09:59:57,1715076003501,2,07/05/2024 12:00:03,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,320,,70,,,serial-reaction-time,29,84021,0.0-278.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,26,1432,1,2,f,f,320,422,X
31,1715075997944,07/05/2024 09:59:57,1715076004329,2,07/05/2024 12:00:04,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,313,,70,,,serial-reaction-time,30,84849,0.0-289.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,27,1432,1,2,f,f,313,222,X
32,1715075998739,07/05/2024 09:59:58,1715076005145,2,07/05/2024 12:00:05,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,289,,83,,,serial-reaction-time,31,85665,0.0-300.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,28,1432,1,1,s,s,289,221,X
33,1715075999532,07/05/2024 09:59:59,1715076005898,2,07/05/2024 12:00:05,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,239,,83,,,serial-reaction-time,32,86418,0.0-311.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,29,1432,1,1,s,s,239,211,X
34,1715076000343,07/05/2024 10:00:00,1715076006763,2,07/05/2024 12:00:06,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,343,,76,,,serial-reaction-time,33,87283,0.0-322.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,30,1432,1,4,l,l,343,114,X
35,1715076001175,07/05/2024 10:00:01,1715076007579,2,07/05/2024 12:00:07,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,290,,83,,,serial-reaction-time,34,88099,0.0-333.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,31,1432,1,1,s,s,290,141,X
36,1715076002067,07/05/2024 10:00:02,1715076008474,2,07/05/2024 12:00:08,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,379,,74,,,serial-reaction-time,35,88994,0.0-344.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,32,1432,1,3,j,j,379,413,X
37,1715076002900,07/05/2024 10:00:02,1715076009319,2,07/05/2024 12:00:09,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,329,,74,,,serial-reaction-time,36,89839,0.0-355.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,33,1432,1,3,j,j,329,133,X
38,1715076004059,07/05/2024 10:00:04,1715076010348,2,07/05/2024 12:00:10,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,498,,70,,,serial-reaction-time,37,90868,0.0-366.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,34,1432,1,2,f,f,498,332,X
39,1715076004792,07/05/2024 10:00:04,1715076011211,2,07/05/2024 12:00:11,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,338,,74,,,serial-reaction-time,38,91731,0.0-377.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,35,1432,1,3,j,j,338,323,X
40,1715076005597,07/05/2024 10:00:05,1715076012011,2,07/05/2024 12:00:12,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,283,,76,,,serial-reaction-time,39,92531,0.0-388.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,36,1432,1,4,l,l,283,234,X
41,1715076006431,07/05/2024 10:00:06,1715076012824,2,07/05/2024 12:00:12,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,291,,83,,,serial-reaction-time,40,93344,0.0-399.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,37,1432,1,1,s,s,291,341,X
42,1715076007246,07/05/2024 10:00:07,1715076013668,2,07/05/2024 12:00:13,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,327,,83,,,serial-reaction-time,41,94188,0.0-410.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,38,1432,1,1,s,s,327,411,X
43,1715076008100,07/05/2024 10:00:08,1715076014490,2,07/05/2024 12:00:14,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,296,,74,,,serial-reaction-time,42,95010,0.0-421.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,39,1432,1,3,j,j,296,113,X
44,1715076008874,07/05/2024 10:00:08,1715076015277,2,07/05/2024 12:00:15,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,272,,83,,,serial-reaction-time,43,95797,0.0-432.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,40,1432,1,1,s,s,272,131,X
45,1715076009683,07/05/2024 10:00:09,1715076016089,2,07/05/2024 12:00:16,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,297,,74,,,serial-reaction-time,44,96608,0.0-443.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,41,1432,1,3,j,j,297,313,X
46,1715076010478,07/05/2024 10:00:10,1715076016890,2,07/05/2024 12:00:16,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,275,,83,,,serial-reaction-time,45,97410,0.0-454.0-0.0,,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,42,1432,1,2,f,s,275,132,X
47,1715076010746,07/05/2024 10:00:10,1715076017149,2,07/05/2024 12:00:17,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,246,,70,,,serial-reaction-time,46,97669,0.0-455.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,0,42,1432,1,2,f,f,521,132,X
48,1715076011576,07/05/2024 10:00:11,1715076017988,2,07/05/2024 12:00:17,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,322,,74,,,serial-reaction-time,47,98508,0.0-465.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,43,1432,1,3,j,j,322,323,X
49,1715076012584,07/05/2024 10:00:12,1715076018859,2,07/05/2024 12:00:18,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,351,,83,,,serial-reaction-time,48,99379,0.0-476.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,44,1432,1,1,s,s,351,231,X
50,1715076013349,07/05/2024 10:00:13,1715076019690,2,07/05/2024 12:00:19,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,313,,74,,,serial-reaction-time,49,100210,0.0-487.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,45,1432,1,3,j,j,313,313,X
51,1715076014144,07/05/2024 10:00:14,1715076020540,2,07/05/2024 12:00:20,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,324,,74,,,serial-reaction-time,50,101060,0.0-498.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,46,1432,1,3,j,j,324,133,X
52,1715076015047,07/05/2024 10:00:15,1715076021467,2,07/05/2024 12:00:21,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,414,,76,,,serial-reaction-time,51,101987,0.0-509.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,47,1432,1,4,l,l,414,334,X
53,1715076015866,07/05/2024 10:00:15,1715076022282,2,07/05/2024 12:00:22,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,297,,83,,,serial-reaction-time,52,102802,0.0-520.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,48,1432,1,1,s,s,297,341,X
54,1715076016708,07/05/2024 10:00:16,1715076023130,2,07/05/2024 12:00:23,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,322,,83,,,serial-reaction-time,53,103650,0.0-531.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,49,1432,1,1,s,s,322,411,X
55,1715076017644,07/05/2024 10:00:17,1715076024011,2,07/05/2024 12:00:24,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,363,,70,,,serial-reaction-time,54,104531,0.0-542.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,50,1432,1,2,f,f,363,112,X
56,1715076018407,07/05/2024 10:00:18,1715076024827,2,07/05/2024 12:00:24,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,299,,83,,,serial-reaction-time,55,105347,0.0-553.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,51,1432,1,1,s,s,299,121,X
57,1715076019306,07/05/2024 10:00:19,1715076025706,2,07/05/2024 12:00:25,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,354,,76,,,serial-reaction-time,56,106226,0.0-564.0-0.0,,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,52,1432,1,3,j,l,354,213,X
58,1715076019444,07/05/2024 10:00:19,1715076025865,2,07/05/2024 12:00:25,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,148,,74,,,serial-reaction-time,57,106385,0.0-565.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,0,52,1432,1,3,j,j,502,213,X
59,1715076020283,07/05/2024 10:00:20,1715076026703,2,07/05/2024 12:00:26,143617,34,task-vmxp,,37517245,jbug1,9856764,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1920x1080,1920x1080,,,,Alternating Serial Reaction Time (ASRT) task,5,Stroop ,310,,74,,,serial-reaction-time,58,107223,0.0-575.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,53,1432,1,3,j,j,310,133,X
