Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,rt,stimulus,key_press,test_part,correct_response,trial_type,trial_index,time_elapsed,internal_node_id,correct,success,browser_events,view_history,grid,target,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,correct_resp_button,resp_button,cumulative_RT,actual_triplet,triplet_type
1,1708944138348,26/02/2024 10:42:18,1708944140313,1,26/02/2024 11:42:20,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,,,,,,fullscreen,0,5119,0.0-0.0,,1,"[{""event"":""fullscreenenter"",""trial"":0,""time"":4142}]",,,,,,,,,,,,,,,
2,1708944236898,26/02/2024 10:43:56,1708944238889,1,26/02/2024 11:43:58,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,98557.20000000019,,,,,instructions,1,103696,0.0-1.0,,,[],"[{""page_index"":0,""viewing_time"":53435.09999999963},{""page_index"":1,""viewing_time"":45121.5}]",,,,,,,,,,,,,,
3,1708944241983,26/02/2024 10:44:01,1708944244027,1,26/02/2024 11:44:04,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,5104.799999999814,"<h2>Now a short practice will start.</h2>
        <p>Please place your fingers in this position on the keyboard:</p>
        <img src=/task/663873/37/asset/keyboard.bmp height='10%'>
        <p><strong>If you are ready, press <strong>any</strong> key to start a practice!</strong></p>",74,,,html-keyboard-response,2,108834,0.0-2.0,,,[],,,,,,,,,,,,,,,
4,1708944242951,26/02/2024 10:44:02,1708944244978,1,26/02/2024 11:44:04,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,898.7999999998137,,74,,,serial-reaction-time,3,109784,0.0-3.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,1,1243,1,3,j,j,898.7999999998137,3,X
5,1708944243976,26/02/2024 10:44:03,1708944246018,1,26/02/2024 11:44:06,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,503.80000000074506,,70,,,serial-reaction-time,4,110825,0.0-14.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,2,1243,1,2,f,f,503.80000000074506,32,X
6,1708944244861,26/02/2024 10:44:04,1708944246905,1,26/02/2024 11:44:06,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,353.59999999962747,,74,,,serial-reaction-time,5,111712,0.0-25.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,3,1243,1,3,j,j,353.59999999962747,323,X
7,1708944245706,26/02/2024 10:44:05,1708944247751,1,26/02/2024 11:44:07,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,331.70000000018626,,74,,,serial-reaction-time,6,112558,0.0-36.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,4,1243,1,3,j,j,331.70000000018626,233,X
8,1708944246506,26/02/2024 10:44:06,1708944248553,1,26/02/2024 11:44:08,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,269.5,,83,,,serial-reaction-time,7,113359,0.0-47.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,5,1243,1,1,s,s,269.5,331,X
9,1708944247331,26/02/2024 10:44:07,1708944249347,1,26/02/2024 11:44:09,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,258,,74,,,serial-reaction-time,8,114154,0.0-58.0-0.0,,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,6,1243,1,4,l,j,258,314,X
10,1708944247401,26/02/2024 10:44:07,1708944249407,1,26/02/2024 11:44:09,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,30.700000000186265,,76,,,serial-reaction-time,9,114214,0.0-59.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,0,6,1243,1,4,l,l,288.70000000018626,314,X
11,1708944248220,26/02/2024 10:44:08,1708944250268,1,26/02/2024 11:44:10,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,332.09999999962747,,70,,,serial-reaction-time,10,115075,0.0-69.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,7,1243,1,2,f,f,332.09999999962747,142,X
12,1708944249366,26/02/2024 10:44:09,1708944251070,1,26/02/2024 11:44:11,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,266.8999999994412,,76,,,serial-reaction-time,11,115877,0.0-80.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,8,1243,1,4,l,l,266.8999999994412,424,X
13,1708944249936,26/02/2024 10:44:09,1708944251970,1,26/02/2024 11:44:11,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,366.59999999962747,,74,,,serial-reaction-time,12,116777,0.0-91.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,9,1243,1,3,j,j,366.59999999962747,243,X
14,1708944250731,26/02/2024 10:44:10,1708944252780,1,26/02/2024 11:44:12,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,276.6000000005588,,76,,,serial-reaction-time,13,117587,0.0-102.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,10,1243,1,4,l,l,276.6000000005588,434,X
15,1708944251617,26/02/2024 10:44:11,1708944253617,1,26/02/2024 11:44:13,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,298.30000000074506,,83,,,serial-reaction-time,14,118423,0.0-113.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,11,1243,1,1,s,s,298.30000000074506,341,X
16,1708944252494,26/02/2024 10:44:12,1708944254530,1,26/02/2024 11:44:14,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,383,,83,,,serial-reaction-time,15,119336,0.0-124.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,12,1243,1,1,s,s,383,411,X
17,1708944253312,26/02/2024 10:44:13,1708944255361,1,26/02/2024 11:44:15,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,298,,83,,,serial-reaction-time,16,120168,0.0-135.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,13,1243,1,1,s,s,298,111,X
18,1708944254162,26/02/2024 10:44:14,1708944256200,1,26/02/2024 11:44:16,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,305.80000000074506,,76,,,serial-reaction-time,17,121007,0.0-146.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,14,1243,1,4,l,l,305.80000000074506,114,X
19,1708944255040,26/02/2024 10:44:15,1708944257078,1,26/02/2024 11:44:17,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,346.70000000018626,,76,,,serial-reaction-time,18,121885,0.0-157.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,15,1243,1,4,l,l,346.70000000018626,144,X
20,1708944255932,26/02/2024 10:44:15,1708944257965,1,26/02/2024 11:44:17,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,350.90000000037253,,74,,,serial-reaction-time,19,122772,0.0-168.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,16,1243,1,3,j,j,350.90000000037253,443,X
21,1708944256744,26/02/2024 10:44:16,1708944258782,1,26/02/2024 11:44:18,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,284.09999999962747,,74,,,serial-reaction-time,20,123589,0.0-179.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,17,1243,1,3,j,j,284.09999999962747,433,X
22,1708944257561,26/02/2024 10:44:17,1708944259599,1,26/02/2024 11:44:19,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,286.59999999962747,,70,,,serial-reaction-time,21,124405,0.0-190.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,18,1243,1,2,f,f,286.59999999962747,332,X
23,1708944258418,26/02/2024 10:44:18,1708944260449,1,26/02/2024 11:44:20,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,313.3999999994412,,76,,,serial-reaction-time,22,125256,0.0-201.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,19,1243,1,4,l,l,313.3999999994412,324,X
24,1708944259268,26/02/2024 10:44:19,1708944261304,1,26/02/2024 11:44:21,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,317.59999999962747,,70,,,serial-reaction-time,23,126111,0.0-212.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,20,1243,1,2,f,f,317.59999999962747,242,X
25,1708944260293,26/02/2024 10:44:20,1708944262326,1,26/02/2024 11:44:22,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,491.90000000037253,,74,,,serial-reaction-time,24,127133,0.0-223.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,21,1243,1,3,j,j,491.90000000037253,423,X
26,1708944261119,26/02/2024 10:44:21,1708944263159,1,26/02/2024 11:44:23,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,297.5,,83,,,serial-reaction-time,25,127966,0.0-234.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,22,1243,1,1,s,s,297.5,231,X
27,1708944262143,26/02/2024 10:44:22,1708944264179,1,26/02/2024 11:44:24,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,483.3999999994412,,70,,,serial-reaction-time,26,128986,0.0-245.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,23,1243,1,2,f,f,483.3999999994412,312,X
28,1708944263083,26/02/2024 10:44:23,1708944265116,1,26/02/2024 11:44:25,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,407.09999999962747,,70,,,serial-reaction-time,27,129923,0.0-256.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,24,1243,1,2,f,f,407.09999999962747,122,X
29,1708944264097,26/02/2024 10:44:24,1708944266125,1,26/02/2024 11:44:26,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,474.29999999981374,,76,,,serial-reaction-time,28,130932,0.0-267.0-0.0,,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,25,1243,1,3,j,l,474.29999999981374,223,X
30,1708944264429,26/02/2024 10:44:24,1708944266364,1,26/02/2024 11:44:26,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,202.6000000005588,,74,,,serial-reaction-time,29,131171,0.0-268.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,0,25,1243,1,3,j,j,676.9000000003725,223,X
31,1708944265302,26/02/2024 10:44:25,1708944267337,1,26/02/2024 11:44:27,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,440.79999999981374,,70,,,serial-reaction-time,30,132144,0.0-278.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,26,1243,1,2,f,f,440.79999999981374,232,X
32,1708944266221,26/02/2024 10:44:26,1708944268256,1,26/02/2024 11:44:28,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,378.09999999962747,,74,,,serial-reaction-time,31,133063,0.0-289.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,27,1243,1,3,j,j,378.09999999962747,323,X
33,1708944267249,26/02/2024 10:44:27,1708944269279,1,26/02/2024 11:44:29,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,484.29999999981374,,74,,,serial-reaction-time,32,134086,0.0-300.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,28,1243,1,3,j,j,484.29999999981374,233,X
34,1708944268119,26/02/2024 10:44:28,1708944270154,1,26/02/2024 11:44:30,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,343.79999999981374,,70,,,serial-reaction-time,33,134961,0.0-311.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,29,1243,1,2,f,f,343.79999999981374,332,X
35,1708944269022,26/02/2024 10:44:29,1708944271057,1,26/02/2024 11:44:31,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,372.20000000018626,,74,,,serial-reaction-time,34,135863,0.0-322.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,30,1243,1,3,j,j,372.20000000018626,323,X
36,1708944269815,26/02/2024 10:44:29,1708944271847,1,26/02/2024 11:44:31,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,252.3999999994412,,70,,,serial-reaction-time,35,136654,0.0-333.0-0.0,,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,31,1243,1,1,s,f,252.3999999994412,231,X
37,1708944270527,26/02/2024 10:44:30,1708944272085,1,26/02/2024 11:44:32,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,220.3999999994412,,83,,,serial-reaction-time,36,136892,0.0-334.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,0,31,1243,1,1,s,s,472.7999999988824,231,X
38,1708944270900,26/02/2024 10:44:30,1708944272936,1,26/02/2024 11:44:32,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,325.40000000037253,,83,,,serial-reaction-time,37,137743,0.0-344.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,32,1243,1,1,s,s,325.40000000037253,311,X
39,1708944271720,26/02/2024 10:44:31,1708944273758,1,26/02/2024 11:44:33,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,297.29999999981374,,83,,,serial-reaction-time,38,138564,0.0-355.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,33,1243,1,1,s,s,297.29999999981374,111,X
40,1708944272516,26/02/2024 10:44:32,1708944274553,1,26/02/2024 11:44:34,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,272,,83,,,serial-reaction-time,39,139360,0.0-366.0-0.0,,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,34,1243,1,2,f,s,272,112,X
41,1708944272907,26/02/2024 10:44:32,1708944274928,1,26/02/2024 11:44:34,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,346.19999999925494,,74,,,serial-reaction-time,40,139735,0.0-367.0-0.0,,,[],,"[[1,1,1,1]]","[0,1]",R,1,0,34,1243,1,2,f,j,618.1999999992549,112,X
42,1708944273334,26/02/2024 10:44:33,1708944275362,1,26/02/2024 11:44:35,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,398.5,,70,,,serial-reaction-time,41,140169,0.0-368.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,0,34,1243,1,2,f,f,1016.6999999992549,112,X
43,1708944274313,26/02/2024 10:44:34,1708944276347,1,26/02/2024 11:44:36,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,445.09999999962747,,83,,,serial-reaction-time,42,141153,0.0-377.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,35,1243,1,1,s,s,445.09999999962747,121,X
44,1708944275156,26/02/2024 10:44:35,1708944277192,1,26/02/2024 11:44:37,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,323.30000000074506,,74,,,serial-reaction-time,43,141999,0.0-388.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,36,1243,1,3,j,j,323.30000000074506,213,X
45,1708944276003,26/02/2024 10:44:36,1708944278042,1,26/02/2024 11:44:38,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,318.5,,76,,,serial-reaction-time,44,142849,0.0-399.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,37,1243,1,4,l,l,318.5,134,X
46,1708944276850,26/02/2024 10:44:36,1708944278880,1,26/02/2024 11:44:38,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,304.09999999962747,,83,,,serial-reaction-time,45,143687,0.0-410.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,38,1243,1,1,s,s,304.09999999962747,341,X
47,1708944277690,26/02/2024 10:44:37,1708944279729,1,26/02/2024 11:44:39,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,318.29999999981374,,76,,,serial-reaction-time,46,144536,0.0-421.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,39,1243,1,4,l,l,318.29999999981374,414,X
48,1708944278512,26/02/2024 10:44:38,1708944280552,1,26/02/2024 11:44:40,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,306.69999999925494,,83,,,serial-reaction-time,47,145359,0.0-432.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,40,1243,1,1,s,s,306.69999999925494,141,X
49,1708944279403,26/02/2024 10:44:39,1708944281430,1,26/02/2024 11:44:41,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,345.80000000074506,,76,,,serial-reaction-time,48,146237,0.0-443.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,41,1243,1,4,l,l,345.80000000074506,414,X
50,1708944280418,26/02/2024 10:44:40,1708944282450,1,26/02/2024 11:44:42,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,484.70000000018626,,74,,,serial-reaction-time,49,147257,0.0-454.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,42,1243,1,3,j,j,484.70000000018626,143,X
51,1708944281210,26/02/2024 10:44:41,1708944283246,1,26/02/2024 11:44:43,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,259.90000000037253,,83,,,serial-reaction-time,50,148053,0.0-465.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,43,1243,1,1,s,s,259.90000000037253,431,X
52,1708944282241,26/02/2024 10:44:42,1708944284280,1,26/02/2024 11:44:44,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,496.59999999962747,,70,,,serial-reaction-time,51,149087,0.0-476.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,44,1243,1,2,f,f,496.59999999962747,312,X
53,1708944283079,26/02/2024 10:44:43,1708944285109,1,26/02/2024 11:44:45,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,292.3999999994412,,70,,,serial-reaction-time,52,149916,0.0-487.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,45,1243,1,2,f,f,292.3999999994412,122,X
54,1708944283886,26/02/2024 10:44:43,1708944285918,1,26/02/2024 11:44:45,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,268.8999999994412,,70,,,serial-reaction-time,53,150725,0.0-498.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,46,1243,1,2,f,f,268.8999999994412,222,X
55,1708944284577,26/02/2024 10:44:44,1708944286609,1,26/02/2024 11:44:46,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,165.59999999962747,,70,,,serial-reaction-time,54,151416,0.0-509.0-0.0,,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,47,1243,1,1,s,f,165.59999999962747,221,X
56,1708944284911,26/02/2024 10:44:44,1708944286947,1,26/02/2024 11:44:46,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,316.40000000037253,,83,,,serial-reaction-time,55,151754,0.0-510.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,0,47,1243,1,1,s,s,482,221,X
57,1708944285694,26/02/2024 10:44:45,1708944287733,1,26/02/2024 11:44:47,143587,31,task-7kgt,,35500213,pson3,9856427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x864,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,255.29999999981374,,76,,,serial-reaction-time,56,152540,0.0-520.0-0.0,,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,48,1243,1,3,j,l,255.29999999981374,213,X
