Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,rt,stimulus,key_press,test_part,correct_response,trial_type,trial_index,time_elapsed,internal_node_id,correct,success,browser_events,view_history,grid,target,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,correct_resp_button,resp_button,cumulative_RT,actual_triplet,triplet_type
1,1715792883601,15/05/2024 17:08:03,1715792883464,2,15/05/2024 19:08:03,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,,,,,,fullscreen,0,10754,0.0-0.0,,1,"[{""event"":""fullscreenenter"",""trial"":0,""time"":9757}]",,,,,,,,,,,,,,,
2,1715792946189,15/05/2024 17:09:06,1715792946115,2,15/05/2024 19:09:06,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,62635.299999952316,,,,,instructions,1,73406,0.0-1.0,,,[],"[{""page_index"":0,""viewing_time"":38502.39999997616},{""page_index"":1,""viewing_time"":24132}]",,,,,,,,,,,,,,
3,1715792957811,15/05/2024 17:09:17,1715792957724,2,15/05/2024 19:09:17,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,11588.299999952316,"<h2>Now a short practice will start.</h2>
        <p>Please place your fingers in this position on the keyboard:</p>
        <img src=/task/752107/5/asset/keyboard.bmp height='10%'>
        <p><strong>If you are ready, press <strong>any</strong> key to start a practice!</strong></p>",83,,,html-keyboard-response,2,85015,0.0-2.0,,,[],,,,,,,,,,,,,,,
4,1715792958546,15/05/2024 17:09:18,1715792958457,2,15/05/2024 19:09:18,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,700.1000000238419,,76,,,serial-reaction-time,3,85748,0.0-3.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,1,2314,1,4,l,l,700.1000000238419,4,X
5,1715792959626,15/05/2024 17:09:19,1715792959553,2,15/05/2024 19:09:19,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,573.8000000715256,,74,,,serial-reaction-time,4,86844,0.0-14.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,2,2314,1,3,j,j,573.8000000715256,43,X
6,1715792960745,15/05/2024 17:09:20,1715792960658,2,15/05/2024 19:09:20,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,582.6000000238419,,70,,,serial-reaction-time,5,87949,0.0-25.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,3,2314,1,2,f,f,582.6000000238419,432,X
7,1715792961813,15/05/2024 17:09:21,1715792961738,2,15/05/2024 19:09:21,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,559.2000000476837,,74,,,serial-reaction-time,6,89029,0.0-36.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,4,2314,1,3,j,j,559.2000000476837,323,X
8,1715792962677,15/05/2024 17:09:22,1715792962593,2,15/05/2024 19:09:22,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,333.7000000476837,,83,,,serial-reaction-time,7,89884,0.0-47.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,5,2314,1,1,s,s,333.7000000476837,231,X
9,1715792963665,15/05/2024 17:09:23,1715792963602,2,15/05/2024 19:09:23,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,486.10000002384186,,74,,,serial-reaction-time,8,90892,0.0-58.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,6,2314,1,3,j,j,486.10000002384186,313,X
10,1715792964529,15/05/2024 17:09:24,1715792964449,2,15/05/2024 19:09:24,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,327,,70,,,serial-reaction-time,9,91740,0.0-69.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,7,2314,1,2,f,f,327,132,X
11,1715792965550,15/05/2024 17:09:25,1715792965464,2,15/05/2024 19:09:25,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,493.5,,74,,,serial-reaction-time,10,92755,0.0-80.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,8,2314,1,3,j,j,493.5,323,X
12,1715792966491,15/05/2024 17:09:26,1715792966397,2,15/05/2024 19:09:26,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,412.60000002384186,,70,,,serial-reaction-time,11,93688,0.0-91.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,9,2314,1,2,f,f,412.60000002384186,232,X
13,1715792967320,15/05/2024 17:09:27,1715792967246,2,15/05/2024 19:09:27,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,326.1999999284744,,74,,,serial-reaction-time,12,94537,0.0-102.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,10,2314,1,3,j,j,326.1999999284744,323,X
14,1715792968225,15/05/2024 17:09:28,1715792968146,2,15/05/2024 19:09:28,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,379.89999997615814,,70,,,serial-reaction-time,13,95437,0.0-113.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,11,2314,1,2,f,f,379.89999997615814,232,X
15,1715792969206,15/05/2024 17:09:29,1715792969126,2,15/05/2024 19:09:29,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,457.89999997615814,,76,,,serial-reaction-time,14,96417,0.0-124.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,12,2314,1,4,l,l,457.89999997615814,324,X
16,1715792970129,15/05/2024 17:09:30,1715792970050,2,15/05/2024 19:09:30,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,403.09999990463257,,76,,,serial-reaction-time,15,97340,0.0-135.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,13,2314,1,4,l,l,403.09999990463257,244,X
17,1715792970982,15/05/2024 17:09:30,1715792970903,2,15/05/2024 19:09:30,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,332.59999990463257,,76,,,serial-reaction-time,16,98194,0.0-146.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,14,2314,1,4,l,l,332.59999990463257,444,X
18,1715792971822,15/05/2024 17:09:31,1715792971724,2,15/05/2024 19:09:31,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,300.5,,76,,,serial-reaction-time,17,99015,0.0-157.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,15,2314,1,4,l,l,300.5,444,X
19,1715792972721,15/05/2024 17:09:32,1715792972642,2,15/05/2024 19:09:32,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,401.60000002384186,,76,,,serial-reaction-time,18,99933,0.0-168.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,16,2314,1,4,l,l,401.60000002384186,444,X
20,1715792973580,15/05/2024 17:09:33,1715792973502,2,15/05/2024 19:09:33,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,337.89999997615814,,74,,,serial-reaction-time,19,100793,0.0-179.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,17,2314,1,3,j,j,337.89999997615814,443,X
21,1715792974489,15/05/2024 17:09:34,1715792974402,2,15/05/2024 19:09:34,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,379.60000002384186,,76,,,serial-reaction-time,20,101693,0.0-190.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,18,2314,1,4,l,l,379.60000002384186,434,X
22,1715792975387,15/05/2024 17:09:35,1715792975308,2,15/05/2024 19:09:35,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,384.5,,83,,,serial-reaction-time,21,102599,0.0-201.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,19,2314,1,1,s,s,384.5,341,X
23,1715792976180,15/05/2024 17:09:36,1715792976113,2,15/05/2024 19:09:36,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,284,,70,,,serial-reaction-time,22,103404,0.0-212.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,20,2314,1,2,f,f,284,412,X
24,1715792977074,15/05/2024 17:09:37,1715792976992,2,15/05/2024 19:09:36,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,359,,83,,,serial-reaction-time,23,104283,0.0-223.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,21,2314,1,1,s,s,359,121,X
25,1715792977941,15/05/2024 17:09:37,1715792977863,2,15/05/2024 19:09:37,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,349.89999997615814,,76,,,serial-reaction-time,24,105154,0.0-234.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,22,2314,1,4,l,l,349.89999997615814,214,X
26,1715792978841,15/05/2024 17:09:38,1715792978769,2,15/05/2024 19:09:38,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,385,,83,,,serial-reaction-time,25,106060,0.0-245.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,23,2314,1,1,s,s,385,141,X
27,1715792979712,15/05/2024 17:09:39,1715792979644,2,15/05/2024 19:09:39,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,353.89999997615814,,74,,,serial-reaction-time,26,106935,0.0-256.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,24,2314,1,3,j,j,353.89999997615814,413,X
28,1715792980608,15/05/2024 17:09:40,1715792980528,2,15/05/2024 19:09:40,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,362.60000002384186,,83,,,serial-reaction-time,27,107819,0.0-267.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,25,2314,1,1,s,s,362.60000002384186,131,X
29,1715792981447,15/05/2024 17:09:41,1715792981366,2,15/05/2024 19:09:41,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,316,,70,,,serial-reaction-time,28,108657,0.0-278.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,26,2314,1,2,f,f,316,312,X
30,1715792982554,15/05/2024 17:09:42,1715792982477,2,15/05/2024 19:09:42,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,591.3000000715256,,70,,,serial-reaction-time,29,109768,0.0-289.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,27,2314,1,2,f,f,591.3000000715256,122,X
31,1715792983423,15/05/2024 17:09:43,1715792983351,2,15/05/2024 19:09:43,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,352.89999997615814,,83,,,serial-reaction-time,30,110642,0.0-300.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,28,2314,1,1,s,s,352.89999997615814,221,X
32,1715792984388,15/05/2024 17:09:44,1715792984306,2,15/05/2024 19:09:44,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,433.89999997615814,,76,,,serial-reaction-time,31,111597,0.0-311.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,29,2314,1,4,l,l,433.89999997615814,214,X
33,1715792985381,15/05/2024 17:09:45,1715792985242,2,15/05/2024 19:09:45,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,412.5,,76,,,serial-reaction-time,32,112533,0.0-322.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,30,2314,1,4,l,l,412.5,144,X
34,1715792986211,15/05/2024 17:09:46,1715792986134,2,15/05/2024 19:09:46,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,371.2999999523163,,76,,,serial-reaction-time,33,113425,0.0-333.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,31,2314,1,4,l,l,371.2999999523163,444,X
35,1715792987126,15/05/2024 17:09:47,1715792987048,2,15/05/2024 19:09:47,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,394.39999997615814,,70,,,serial-reaction-time,34,114339,0.0-344.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,32,2314,1,2,f,f,394.39999997615814,442,X
36,1715792988049,15/05/2024 17:09:48,1715792987973,2,15/05/2024 19:09:47,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,403.39999997615814,,76,,,serial-reaction-time,35,115264,0.0-355.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,33,2314,1,4,l,l,403.39999997615814,424,X
37,1715792988974,15/05/2024 17:09:48,1715792988900,2,15/05/2024 19:09:48,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,409.60000002384186,,70,,,serial-reaction-time,36,116191,0.0-366.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,34,2314,1,2,f,f,409.60000002384186,242,X
38,1715792989964,15/05/2024 17:09:49,1715792989823,2,15/05/2024 19:09:49,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,406,,76,,,serial-reaction-time,37,117114,0.0-377.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,35,2314,1,4,l,l,406,424,X
39,1715792990902,15/05/2024 17:09:50,1715792990833,2,15/05/2024 19:09:50,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,490.1999999284744,,70,,,serial-reaction-time,38,118124,0.0-388.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,36,2314,1,2,f,f,490.1999999284744,242,X
40,1715792991831,15/05/2024 17:09:51,1715792991755,2,15/05/2024 19:09:51,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,400.7000000476837,,76,,,serial-reaction-time,39,119046,0.0-399.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,37,2314,1,4,l,l,400.7000000476837,424,X
41,1715792992736,15/05/2024 17:09:52,1715792992658,2,15/05/2024 19:09:52,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,379.5,,70,,,serial-reaction-time,40,119949,0.0-410.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,38,2314,1,2,f,f,379.5,242,X
42,1715792993658,15/05/2024 17:09:53,1715792993580,2,15/05/2024 19:09:53,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,401.89999997615814,,83,,,serial-reaction-time,41,120870,0.0-421.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,39,2314,1,1,s,s,401.89999997615814,421,X
43,1715792994650,15/05/2024 17:09:54,1715792994571,2,15/05/2024 19:09:54,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,471,,76,,,serial-reaction-time,42,121862,0.0-432.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,40,2314,1,4,l,l,471,214,X
44,1715792995644,15/05/2024 17:09:55,1715792995544,2,15/05/2024 19:09:55,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,452.7999999523163,,83,,,serial-reaction-time,43,122834,0.0-443.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,41,2314,1,1,s,s,452.7999999523163,141,X
45,1715792996584,15/05/2024 17:09:56,1715792996464,2,15/05/2024 19:09:56,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,400.60000002384186,,76,,,serial-reaction-time,44,123755,0.0-454.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,42,2314,1,4,l,l,400.60000002384186,414,X
46,1715792997456,15/05/2024 17:09:57,1715792997379,2,15/05/2024 19:09:57,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,392.90000009536743,,76,,,serial-reaction-time,45,124670,0.0-465.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,43,2314,1,4,l,l,392.90000009536743,144,X
47,1715792998310,15/05/2024 17:09:58,1715792998230,2,15/05/2024 19:09:58,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,329.89999997615814,,76,,,serial-reaction-time,46,125521,0.0-476.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,44,2314,1,4,l,l,329.89999997615814,444,X
48,1715792999326,15/05/2024 17:09:59,1715792999251,2,15/05/2024 19:09:59,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,499.8000000715256,,70,,,serial-reaction-time,47,126542,0.0-487.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,45,2314,1,2,f,f,499.8000000715256,442,X
49,1715793000256,15/05/2024 17:10:00,1715793000152,2,15/05/2024 19:10:00,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,377.7000000476837,,83,,,serial-reaction-time,48,127443,0.0-498.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,46,2314,1,1,s,s,377.7000000476837,421,X
50,1715793001118,15/05/2024 17:10:01,1715793001033,2,15/05/2024 19:10:01,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,364,,83,,,serial-reaction-time,49,128324,0.0-509.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,47,2314,1,1,s,s,364,211,X
51,1715793001960,15/05/2024 17:10:01,1715793001881,2,15/05/2024 19:10:01,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,328.5,,83,,,serial-reaction-time,50,129172,0.0-520.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,48,2314,1,1,s,s,328.5,111,X
52,1715793002768,15/05/2024 17:10:02,1715793002697,2,15/05/2024 19:10:02,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,295.3000000715256,,83,,,serial-reaction-time,51,129988,0.0-531.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,49,2314,1,1,s,s,295.3000000715256,111,X
53,1715793003625,15/05/2024 17:10:03,1715793003548,2,15/05/2024 19:10:03,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,330,,83,,,serial-reaction-time,52,130838,0.0-542.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,50,2314,1,1,s,s,330,111,X
54,1715793004557,15/05/2024 17:10:04,1715793004461,2,15/05/2024 19:10:04,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,393.60000002384186,,76,,,serial-reaction-time,53,131752,0.0-553.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,51,2314,1,4,l,l,393.60000002384186,114,X
55,1715793005459,15/05/2024 17:10:05,1715793005364,2,15/05/2024 19:10:05,143617,34,task-7kgt,,37673450,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,5,DGS,381.40000009536743,,74,,,serial-reaction-time,54,132655,0.0-564.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,52,2314,1,3,j,j,381.40000009536743,143,X
