Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,rt,stimulus,key_press,test_part,correct_response,trial_type,trial_index,time_elapsed,internal_node_id,correct,success,browser_events,view_history,grid,target,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,correct_resp_button,resp_button,cumulative_RT,actual_triplet,triplet_type
1,1708695092913,23/02/2024 13:31:32,1708695092573,1,23/02/2024 14:31:32,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,,,,,,fullscreen,0,182849,0.0-0.0,,1,"[{""event"":""fullscreenenter"",""trial"":0,""time"":181920}]",,,,,,,,,,,,,,,
2,1708695213228,23/02/2024 13:33:33,1708695212546,1,23/02/2024 14:33:32,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,119918.29999995232,,,,,instructions,1,302823,0.0-1.0,,,[],"[{""page_index"":0,""viewing_time"":74872},{""page_index"":1,""viewing_time"":45043.59999990463}]",,,,,,,,,,,,,,
3,1708695226685,23/02/2024 13:33:46,1708695226341,1,23/02/2024 14:33:46,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,13770.700000047684,"<h2>Now a short practice will start.</h2>
        <p>Please place your fingers in this position on the keyboard:</p>
        <img src=/task/663873/37/asset/keyboard.bmp height='10%'>
        <p><strong>If you are ready, press <strong>any</strong> key to start a practice!</strong></p>",32,,,html-keyboard-response,2,316617,0.0-2.0,,,[],,,,,,,,,,,,,,,
4,1708695227428,23/02/2024 13:33:47,1708695227263,1,23/02/2024 14:33:47,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,901.6000001430511,,74,,,serial-reaction-time,3,317539,0.0-3.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,1,1432,1,3,j,j,901.6000001430511,3,X
5,1708695228479,23/02/2024 13:33:48,1708695228402,1,23/02/2024 14:33:48,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,615.3999998569489,,70,,,serial-reaction-time,4,318679,0.0-14.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,2,1432,1,2,f,f,615.3999998569489,32,X
6,1708695229497,23/02/2024 13:33:49,1708695229351,1,23/02/2024 14:33:49,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,418.2999999523163,,76,,,serial-reaction-time,5,319628,0.0-25.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,3,1432,1,4,l,l,418.2999999523163,324,X
7,1708695230450,23/02/2024 13:33:50,1708695230362,1,23/02/2024 14:33:50,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,482.10000014305115,,76,,,serial-reaction-time,6,320639,0.0-36.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,4,1432,1,4,l,l,482.10000014305115,244,X
8,1708695231538,23/02/2024 13:33:51,1708695231328,1,23/02/2024 14:33:51,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,442.2999999523163,,76,,,serial-reaction-time,7,321605,0.0-47.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,5,1432,1,4,l,l,442.2999999523163,444,X
9,1708695232322,23/02/2024 13:33:52,1708695232245,1,23/02/2024 14:33:52,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,395.39999985694885,,70,,,serial-reaction-time,8,322521,0.0-58.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,6,1432,1,2,f,f,395.39999985694885,442,X
10,1708695233298,23/02/2024 13:33:53,1708695233175,1,23/02/2024 14:33:53,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,405.40000009536743,,76,,,serial-reaction-time,9,323451,0.0-69.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,7,1432,1,4,l,l,405.40000009536743,424,X
11,1708695234362,23/02/2024 13:33:54,1708695234230,1,23/02/2024 14:33:54,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,541.5,,83,,,serial-reaction-time,10,324507,0.0-80.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,8,1432,1,1,s,s,541.5,241,X
12,1708695235404,23/02/2024 13:33:55,1708695235188,1,23/02/2024 14:33:55,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,432.59999990463257,,83,,,serial-reaction-time,11,325465,0.0-91.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,9,1432,1,1,s,s,432.59999990463257,411,X
13,1708695236473,23/02/2024 13:33:56,1708695236310,1,23/02/2024 14:33:56,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,597.5,,74,,,serial-reaction-time,12,326587,0.0-102.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,10,1432,1,3,j,j,597.5,113,X
14,1708695237697,23/02/2024 13:33:57,1708695237276,1,23/02/2024 14:33:57,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,449.09999990463257,,74,,,serial-reaction-time,13,327553,0.0-113.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,11,1432,1,3,j,j,449.09999990463257,133,X
15,1708695238252,23/02/2024 13:33:58,1708695238175,1,23/02/2024 14:33:58,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,373.59999990463257,,76,,,serial-reaction-time,14,328451,0.0-124.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,12,1432,1,4,l,l,373.59999990463257,334,X
16,1708695239220,23/02/2024 13:33:59,1708695239140,1,23/02/2024 14:33:59,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,438.60000014305115,,83,,,serial-reaction-time,15,329417,0.0-135.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,13,1432,1,1,s,s,438.60000014305115,341,X
17,1708695240348,23/02/2024 13:34:00,1708695240265,1,23/02/2024 14:34:00,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,605,,70,,,serial-reaction-time,16,330542,0.0-146.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,14,1432,1,2,f,f,605,412,X
18,1708695241528,23/02/2024 13:34:01,1708695241371,1,23/02/2024 14:34:01,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,581,,74,,,serial-reaction-time,17,331648,0.0-157.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,15,1432,1,3,j,j,581,123,X
19,1708695242656,23/02/2024 13:34:02,1708695242312,1,23/02/2024 14:34:02,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,416.69999980926514,,76,,,serial-reaction-time,18,332589,0.0-168.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,16,1432,1,4,l,l,416.69999980926514,234,X
20,1708695243778,23/02/2024 13:34:03,1708695243456,1,23/02/2024 14:34:03,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,620.8000001907349,,74,,,serial-reaction-time,19,333733,0.0-179.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,17,1432,1,3,j,j,620.8000001907349,343,X
21,1708695244408,23/02/2024 13:34:04,1708695244330,1,23/02/2024 14:34:04,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,348.19999980926514,,83,,,serial-reaction-time,20,334607,0.0-190.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,18,1432,1,1,s,s,348.19999980926514,431,X
22,1708695245561,23/02/2024 13:34:05,1708695245449,1,23/02/2024 14:34:05,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,596.3000001907349,,70,,,serial-reaction-time,21,335726,0.0-201.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,19,1432,1,2,f,f,596.3000001907349,312,X
23,1708695246706,23/02/2024 13:34:06,1708695246631,1,23/02/2024 14:34:06,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,653.5,,74,,,serial-reaction-time,22,336908,0.0-212.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,20,1432,1,3,j,j,653.5,123,X
24,1708695247741,23/02/2024 13:34:07,1708695247659,1,23/02/2024 14:34:07,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,511,,74,,,serial-reaction-time,23,337936,0.0-223.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,21,1432,1,3,j,j,511,233,X
25,1708695248596,23/02/2024 13:34:08,1708695248520,1,23/02/2024 14:34:08,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,336.2999999523163,,76,,,serial-reaction-time,24,338796,0.0-234.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,22,1432,1,4,l,l,336.2999999523163,334,X
26,1708695249599,23/02/2024 13:34:09,1708695249451,1,23/02/2024 14:34:09,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,405.80000019073486,,83,,,serial-reaction-time,25,339727,0.0-245.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,23,1432,1,1,s,s,405.80000019073486,341,X
27,1708695250686,23/02/2024 13:34:10,1708695250597,1,23/02/2024 14:34:10,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,625.2999999523163,,76,,,serial-reaction-time,26,340874,0.0-256.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,24,1432,1,4,l,l,625.2999999523163,414,X
28,1708695251772,23/02/2024 13:34:11,1708695251688,1,23/02/2024 14:34:11,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,563.7999999523163,,70,,,serial-reaction-time,27,341965,0.0-267.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,25,1432,1,2,f,f,563.7999999523163,142,X
29,1708695252698,23/02/2024 13:34:12,1708695252624,1,23/02/2024 14:34:12,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,416.7000000476837,,76,,,serial-reaction-time,28,342900,0.0-278.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,26,1432,1,4,l,l,416.7000000476837,424,X
30,1708695253612,23/02/2024 13:34:13,1708695253536,1,23/02/2024 14:34:13,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,397.5,,76,,,serial-reaction-time,29,343813,0.0-289.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,27,1432,1,4,l,l,397.5,244,X
31,1708695254528,23/02/2024 13:34:14,1708695254422,1,23/02/2024 14:34:14,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,369.7999999523163,,76,,,serial-reaction-time,30,344699,0.0-300.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,28,1432,1,4,l,l,369.7999999523163,444,X
32,1708695255539,23/02/2024 13:34:15,1708695255461,1,23/02/2024 14:34:15,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,514.8999998569489,,83,,,serial-reaction-time,31,345738,0.0-311.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,29,1432,1,1,s,s,514.8999998569489,441,X
33,1708695256537,23/02/2024 13:34:16,1708695256457,1,23/02/2024 14:34:16,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,479.7000000476837,,76,,,serial-reaction-time,32,346734,0.0-322.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,30,1432,1,4,l,l,479.7000000476837,414,X
34,1708695258161,23/02/2024 13:34:18,1708695257510,1,23/02/2024 14:34:17,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,537.2000000476837,,76,,,serial-reaction-time,33,347787,0.0-333.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,31,1432,1,4,l,l,537.2000000476837,144,X
35,1708695258747,23/02/2024 13:34:18,1708695258668,1,23/02/2024 14:34:18,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,638,,70,,,serial-reaction-time,34,348945,0.0-344.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,32,1432,1,2,f,f,638,442,X
36,1708695259799,23/02/2024 13:34:19,1708695259729,1,23/02/2024 14:34:19,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,536.2000000476837,,83,,,serial-reaction-time,35,350006,0.0-355.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,33,1432,1,1,s,s,536.2000000476837,421,X
37,1708695260970,23/02/2024 13:34:20,1708695260772,1,23/02/2024 14:34:20,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,523.8000001907349,,74,,,serial-reaction-time,36,351049,0.0-366.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,34,1432,1,3,j,j,523.8000001907349,213,X
38,1708695262267,23/02/2024 13:34:22,1708695261880,1,23/02/2024 14:34:21,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,579.9000000953674,,70,,,serial-reaction-time,37,352157,0.0-377.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,35,1432,1,2,f,f,579.9000000953674,132,X
39,1708695263064,23/02/2024 13:34:23,1708695262947,1,23/02/2024 14:34:22,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,552.2000000476837,,83,,,serial-reaction-time,38,353224,0.0-388.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,36,1432,1,1,s,s,552.2000000476837,321,X
40,1708695263916,23/02/2024 13:34:23,1708695263842,1,23/02/2024 14:34:23,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,375,,83,,,serial-reaction-time,39,354119,0.0-399.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,37,1432,1,1,s,s,375,211,X
41,1708695264810,23/02/2024 13:34:24,1708695264723,1,23/02/2024 14:34:24,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,362.7000000476837,,83,,,serial-reaction-time,40,355000,0.0-410.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,38,1432,1,1,s,s,362.7000000476837,111,X
42,1708695265935,23/02/2024 13:34:25,1708695265858,1,23/02/2024 14:34:25,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,610.5999999046326,,74,,,serial-reaction-time,41,356135,0.0-421.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,39,1432,1,3,j,j,610.5999999046326,113,X
43,1708695267429,23/02/2024 13:34:27,1708695267004,1,23/02/2024 14:34:27,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,621.0999999046326,,70,,,serial-reaction-time,42,357281,0.0-432.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,40,1432,1,2,f,f,621.0999999046326,132,X
44,1708695268237,23/02/2024 13:34:28,1708695268081,1,23/02/2024 14:34:28,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,550.5,,74,,,serial-reaction-time,43,358358,0.0-443.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,41,1432,1,3,j,j,550.5,323,X
45,1708695269080,23/02/2024 13:34:29,1708695269000,1,23/02/2024 14:34:29,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,397.2999999523163,,76,,,serial-reaction-time,44,359277,0.0-454.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,42,1432,1,4,l,l,397.2999999523163,234,X
46,1708695270194,23/02/2024 13:34:30,1708695270106,1,23/02/2024 14:34:30,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,581,,74,,,serial-reaction-time,45,360383,0.0-465.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,43,1432,1,3,j,j,581,343,X
47,1708695271284,23/02/2024 13:34:31,1708695271104,1,23/02/2024 14:34:31,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,475,,70,,,serial-reaction-time,46,361381,0.0-476.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,1,1,44,1432,1,2,f,f,475,432,X
48,1708695272296,23/02/2024 13:34:32,1708695271999,1,23/02/2024 14:34:31,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,368.7999999523163,,83,,,serial-reaction-time,47,362276,0.0-487.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,45,1432,1,1,s,s,368.7999999523163,321,X
49,1708695273093,23/02/2024 13:34:33,1708695272857,1,23/02/2024 14:34:32,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,333.59999990463257,,74,,,serial-reaction-time,48,363134,0.0-498.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,46,1432,1,3,j,j,333.59999990463257,213,X
50,1708695273882,23/02/2024 13:34:33,1708695273791,1,23/02/2024 14:34:33,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,412,,74,,,serial-reaction-time,49,364068,0.0-509.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,47,1432,1,3,j,j,412,133,X
51,1708695274832,23/02/2024 13:34:34,1708695274757,1,23/02/2024 14:34:34,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,439.90000009536743,,76,,,serial-reaction-time,50,365034,0.0-520.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,48,1432,1,4,l,l,439.90000009536743,334,X
52,1708695275709,23/02/2024 13:34:35,1708695275623,1,23/02/2024 14:34:35,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,347.5,,74,,,serial-reaction-time,51,365900,0.0-531.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,49,1432,1,3,j,j,347.5,343,X
53,1708695276630,23/02/2024 13:34:36,1708695276523,1,23/02/2024 14:34:36,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,378.7999999523163,,74,,,serial-reaction-time,52,366800,0.0-542.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,1,1,50,1432,1,3,j,j,378.7999999523163,433,X
54,1708695277892,23/02/2024 13:34:37,1708695277439,1,23/02/2024 14:34:37,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,400.69999980926514,,83,,,serial-reaction-time,53,367716,0.0-553.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,1,1,51,1432,1,1,s,s,400.69999980926514,331,X
55,1708695278579,23/02/2024 13:34:38,1708695278506,1,23/02/2024 14:34:38,143587,31,task-xrbt,,35455011,hnzm9,9856557,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,ASRT,545.2999999523163,,76,,,serial-reaction-time,54,368782,0.0-564.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,1,1,52,1432,1,4,l,l,545.2999999523163,314,X
